timestamp,open,high,low,close,volume,SMA_short,SMA_long,signal,stop_loss,take_profit,position,capital,holdings,cash,total,returns,trade,trade_price,commission
2025-01-01 02:30:00,93742.51,93921.86,93742.51,93921.86,39.8339,93902.222,93804.82933333333,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,10002.978479744137,0.0019131126408804544,0,0.0,0.0
2025-01-01 02:45:00,93921.86,94105.12,93912.0,94098.91,84.01063,93935.92300000001,93810.455,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,10021.834871002133,0.0018850776592371776,0,0.0,0.0
2025-01-01 03:00:00,94098.9,94098.91,93959.89,93976.01,65.06529,93945.02300000002,93815.656,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,10008.745627931768,-0.0013060725145489505,0,0.0,0.0
2025-01-01 03:15:00,93976.01,93976.01,93766.23,93830.89,47.42318,93887.99799999999,93804.45633333334,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9993.289883795309,-0.0015442238928848884,0,0.0,0.0
2025-01-01 03:30:00,93830.9,93891.15,93800.0,93857.04,67.83649,93858.397,93801.48300000001,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9996.074942430703,0.0002786928696936197,0,0.0,0.0
2025-01-01 03:45:00,93857.03,93867.35,93728.22,93838.04,40.66806,93859.615,93793.03766666666,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9994.051381663112,-0.00020243553387155888,0,0.0,0.0
2025-01-01 04:00:00,93838.04,93838.04,93689.96,93711.19,87.46863,93838.42,93793.77,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9980.541450959488,-0.00135179720292522,0,0.0,0.0
2025-01-01 04:15:00,93711.18,93771.99,93679.07,93738.09,53.53604,93851.455,93799.57166666667,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9983.406386993604,0.00028705216527513677,0,0.0,0.0
2025-01-01 04:30:00,93738.09,93738.1,93616.82,93645.13,45.89524,93835.968,93802.16633333333,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9973.50584968017,-0.0009916993188148204,0,0.0,0.0
2025-01-01 04:45:00,93645.12,93670.0,93500.0,93553.91,92.56918,93817.10699999999,93800.30166666668,0,91924.0,98490.0,1,10000,0.10650319829424307,0.0,9963.79062793177,-0.0009741029779123389,0,0.0,0.0
2025-01-01 05:00:00,93553.91,93680.0,93547.4,93638.5,44.42431,93788.771,93790.90166666667,-1,91924.0,98490.0,0,10000,0.0,9962.826933742004,9962.826933742004,-9.671963470048173e-05,-1,93638.5,9.97279973347548
2025-01-01 05:15:00,93638.5,93933.33,93614.5,93891.74,96.81147,93768.05399999999,93790.637,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 05:30:00,93891.74,93937.19,93799.25,93857.65,44.4742,93756.218,93793.97266666667,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 05:45:00,93857.66,93862.11,93792.01,93792.02,23.46942,93752.331,93796.29899999998,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 06:00:00,93792.02,93792.02,93603.21,93603.22,48.12812,93726.949,93790.33533333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 06:15:00,93603.21,93701.39,93603.21,93654.5,46.53256,93708.595,93795.85733333332,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 06:30:00,93654.5,93720.01,93568.38,93720.0,134.37648,93709.476,93796.10533333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 06:45:00,93720.01,93757.58,93672.34,93757.58,43.2413,93711.425,93796.98966666666,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 07:00:00,93757.57,93757.58,93664.08,93685.25,29.27357,93715.437,93803.469,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 07:15:00,93685.25,93786.04,93677.5,93786.03,43.36678,93738.649,93810.46999999999,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 07:30:00,93786.03,93800.0,93727.27,93741.15,37.98335,93748.914,93813.30233333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 07:45:00,93741.15,93767.76,93664.09,93684.1,87.31088,93728.15,93810.709,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 08:00:00,93684.11,93756.02,93677.44,93746.39,72.0457,93717.024,93806.08833333333,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 08:15:00,93746.39,93746.4,93304.0,93416.41,245.3307,93679.463,93773.264,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 08:30:00,93416.41,93527.21,93400.0,93476.46,79.27209,93666.787,93750.711,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 08:45:00,93476.46,93547.83,93320.0,93428.46,85.06324,93644.183,93737.46433333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 09:00:00,93428.47,93486.29,93217.93,93327.15,114.48117,93604.898,93717.598,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 09:15:00,93327.15,93327.15,92888.0,93141.91,317.30535,93543.33099999999,93702.07033333335,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 09:30:00,93141.91,93302.52,93001.0,93106.31,230.12665,93485.437,93678.94733333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 09:45:00,93106.3,93446.48,93048.64,93413.06,136.58456,93448.14,93667.96533333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 10:00:00,93413.07,93534.95,93357.67,93384.27,83.96199,93412.452,93650.04566666667,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 10:15:00,93384.26,93536.75,93384.26,93410.25,54.91381,93385.06700000001,93627.09033333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 10:30:00,93410.25,93509.74,93284.0,93397.96,65.35825,93350.224,93607.822,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 10:45:00,93397.96,93416.64,93292.5,93326.23,61.31787,93341.206,93591.0,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 11:00:00,93326.24,93376.63,93200.0,93331.58,76.38624,93326.71800000001,93573.48466666667,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 11:15:00,93331.58,93485.88,93331.57,93485.88,83.55395,93332.45999999999,93561.74600000001,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 11:30:00,93485.88,93605.82,93402.0,93593.24,72.79136,93359.06899999999,93557.81433333333,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 11:45:00,93593.24,93705.08,93443.99,93444.64,88.9907,93389.342,93548.03266666667,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 12:00:00,93444.65,93511.37,93407.07,93451.38,66.75439,93423.849,93541.57433333334,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 12:15:00,93451.37,93972.0,93451.37,93888.31,267.9628,93471.374,93552.72099999999,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 12:30:00,93888.3,93909.1,93768.0,93782.5,112.23963,93511.197,93557.521,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 12:45:00,93782.51,93843.99,93700.73,93820.76,52.39931,93552.24799999999,93555.15500000001,0,,,0,10000,0.0,9962.826933742004,9962.826933742004,0.0,0,0.0,0.0
2025-01-01 13:00:00,93820.75,93900.0,93647.84,93658.13,83.33649,93578.265,93548.50433333333,1,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9952.864106808262,-0.001000000000000112,1,93658.13,9.962826933742004
2025-01-01 13:15:00,93658.13,93792.69,93600.28,93729.3,79.06472,93618.572,93546.41366666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9960.427201848506,0.0007598913196324997,0,0.0,0.0
2025-01-01 13:30:00,93729.3,93888.98,93724.0,93776.51,60.2517,93663.065,93552.19,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9965.444115110411,0.0005036845468811002,0,0.0,0.0
2025-01-01 13:45:00,93776.51,94058.79,93760.0,94031.76,117.71096,93717.653,93564.76533333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9992.569027419282,0.0027218969867828235,0,0.0,0.0
2025-01-01 14:00:00,94031.77,94450.85,94028.54,94245.19,249.57315,93782.848,93582.27166666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10015.249811098352,0.002269765024072834,0,0.0,0.0
2025-01-01 14:15:00,94245.18,94295.85,93883.66,93919.99,156.61247,93830.383,93587.68533333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9980.691450734612,-0.003450573976242155,0,0.0,0.0
2025-01-01 14:30:00,93919.99,94140.0,93671.48,93976.51,202.9846,93882.896,93597.394,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9986.697719270154,0.0006017888204630228,0,0.0,0.0
2025-01-01 14:45:00,93976.52,94225.58,93914.46,94175.89,142.73675,93911.654,93610.38933333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10007.885437257,0.002121594002586269,0,0.0,0.0
2025-01-01 15:00:00,94175.89,94265.75,93900.0,93982.33,100.33066,93931.63700000002,93618.42866666666,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9987.316199151202,-0.002055303114204654,0,0.0,0.0
2025-01-01 15:15:00,93982.33,94239.93,93914.83,94160.5,121.16757,93965.611,93634.30866666668,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10006.249972416908,0.0018957818985760877,0,0.0,0.0
2025-01-01 15:30:00,94160.5,94247.78,94089.16,94247.18,79.38959,94024.516,93651.00166666666,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10015.46128445974,0.0009205558594100882,0,0.0,0.0
2025-01-01 15:45:00,94247.19,94500.0,94242.98,94432.94,185.19613,94094.88,93684.886,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10035.201632003309,0.001970987354741105,0,0.0,0.0
2025-01-01 16:00:00,94432.94,94492.0,94250.0,94274.63,199.02193,94144.692,93711.49166666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10018.378341630665,-0.001676427738033004,0,0.0,0.0
2025-01-01 16:15:00,94274.62,94274.62,94096.01,94149.98,125.9484,94156.514,93735.54233333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10005.132032838106,-0.0013222008932838314,0,0.0,0.0
2025-01-01 16:30:00,94149.99,94188.77,94017.37,94017.38,109.63532,94133.73300000001,93758.55,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9991.040893280198,-0.0014083911648200553,0,0.0,0.0
2025-01-01 16:45:00,94017.37,94090.5,93922.0,94090.49,145.66819,94150.78300000001,93790.16933333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9998.810148280792,0.0007776221800692706,0,0.0,0.0
2025-01-01 17:00:00,94090.5,94131.66,93859.88,93863.12,90.49792,94139.444,93815.39633333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9974.647988391787,-0.0024165035169869675,0,0.0,0.0
2025-01-01 17:15:00,93863.12,93999.56,93760.93,93973.11,93.30655,94119.166,93834.06466666666,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9986.336407999439,0.0011718127417883473,0,0.0,0.0
2025-01-01 17:30:00,93973.12,94088.84,93973.11,94027.41,50.90413,94123.67400000001,93855.50266666665,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9992.106761528808,0.000577824869263166,0,0.0,0.0
2025-01-01 17:45:00,94027.4,94189.16,93897.75,94143.85,69.15935,94122.00899999999,93879.95599999999,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10004.48060987061,0.0012383623030773894,0,0.0,0.0
2025-01-01 18:00:00,94143.84,94155.78,93936.44,93999.51,48.85342,94097.242,93900.00766666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,9989.141883748523,-0.001533185651532265,0,0.0,0.0
2025-01-01 18:15:00,93999.52,94240.44,93999.51,94208.43,49.20466,94074.791,93929.41433333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10011.34339865379,0.0022225647771993984,0,0.0,0.0
2025-01-01 18:30:00,94208.43,94305.73,94191.73,94278.71,84.91808,94075.19900000001,93960.98533333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10018.811915155526,0.0007460054264785132,0,0.0,0.0
2025-01-01 18:45:00,94278.72,94380.44,94234.24,94340.06,108.81215,94094.207,93989.458,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10025.331458231525,0.0006507301595448656,0,0.0,0.0
2025-01-01 19:00:00,94340.06,94398.74,94275.39,94353.01,68.4588,94127.76999999999,94014.78366666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10026.707629100867,0.0001372693636190192,0,0.0,0.0
2025-01-01 19:15:00,94353.02,94353.02,94168.01,94261.99,79.23436,94144.92,94042.02866666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10017.03511384777,-0.0009646751068140835,0,0.0,0.0
2025-01-01 19:30:00,94261.99,94450.81,94148.34,94447.76,95.96321,94203.38399999999,94075.24133333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10036.776524071545,0.0019707837697886532,0,0.0,0.0
2025-01-01 19:45:00,94447.77,94823.75,94394.31,94627.07,301.46735,94268.78,94099.86666666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10055.831442880963,0.0018985098217259022,0,0.0,0.0
2025-01-01 20:00:00,94627.08,94793.77,94627.07,94696.79,102.32169,94335.718,94130.34300000001,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10063.240449291048,0.0007367870525842868,0,0.0,0.0
2025-01-01 20:15:00,94696.79,94836.0,94579.83,94711.84,119.07787,94392.51699999999,94160.04566666666,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10064.839783004069,0.0001589283015823728,0,0.0,0.0
2025-01-01 20:30:00,94711.84,94797.17,94644.15,94724.02,87.92661,94464.968,94195.57533333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10066.134127497398,0.00012860060579567012,0,0.0,0.0
2025-01-01 20:45:00,94724.02,94852.7,94716.43,94786.23,115.09851,94522.74799999999,94230.80633333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10072.745061071284,0.0006567499985745684,0,0.0,0.0
2025-01-01 21:00:00,94786.23,94917.87,94687.87,94772.73,188.9961,94572.15,94264.01366666665,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10071.310442790502,-0.0001424257510821425,0,0.0,0.0
2025-01-01 21:15:00,94772.72,95151.15,94766.49,94955.98,202.23035,94633.742,94294.821,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10090.784057601866,0.00193357308584452,0,0.0,0.0
2025-01-01 21:30:00,94955.99,95000.0,94734.57,94788.8,109.74195,94677.321,94312.94133333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10073.01816988474,-0.001760605282573935,0,0.0,0.0
2025-01-01 21:45:00,94789.18,94984.85,94789.18,94978.48,135.84316,94748.97,94348.22433333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10093.175088069836,0.0020010802964061103,0,0.0,0.0
2025-01-01 22:00:00,94978.48,94997.32,94685.81,94836.01,128.48004,94787.795,94376.87433333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10078.035083146644,-0.0015000240054379166,0,0.0,0.0
2025-01-01 22:15:00,94836.01,94859.42,94720.43,94735.5,87.78981,94798.63799999999,94395.52799999999,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10067.354084376168,-0.0010598294888195525,0,0.0,0.0
2025-01-01 22:30:00,94735.49,94970.34,94735.49,94955.21,103.91307,94824.48000000001,94427.95733333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10090.702231225852,0.0023191939663589345,0,0.0,0.0
2025-01-01 22:45:00,94955.2,94955.21,94767.77,94802.98,89.5911,94833.59400000001,94449.37333333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10074.525050419663,-0.0016031769083552083,0,0.0,0.0
2025-01-01 23:00:00,94802.99,94952.29,94666.3,94853.31,128.00262,94846.523,94469.57766666665,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10079.873519906463,0.0005308904846663687,0,0.0,0.0
2025-01-01 23:15:00,94853.31,94853.31,94600.0,94637.69,115.51909,94831.66900000001,94476.40266666665,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10056.960009261846,-0.002273194261749989,0,0.0,0.0
2025-01-01 23:30:00,94637.69,94757.29,94542.0,94732.01,89.06956,94827.597,94491.64866666666,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10066.983208983578,0.000996643092197047,0,0.0,0.0
2025-01-01 23:45:00,94732.01,94756.61,94591.21,94591.79,104.31657,94791.17799999999,94506.37566666667,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10052.082307107183,-0.001480175497173608,0,0.0,0.0
2025-01-02 00:00:00,94591.78,94627.53,94462.88,94530.31,146.5212,94765.329,94523.47333333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10045.54894918848,-0.0006499506986809012,0,0.0,0.0
2025-01-02 00:15:00,94530.3,95200.0,94392.0,94928.71,353.05579,94760.352,94551.414,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10087.886128674687,0.004214521247206449,0,0.0,0.0
2025-01-02 00:30:00,94928.71,95166.67,94724.0,95105.0,383.98427,94787.251,94592.81000000001,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10106.62011806129,0.001857077800804241,0,0.0,0.0
2025-01-02 00:45:00,95105.0,95381.7,94984.66,95128.59,298.20447,94826.56,94631.32599999999,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10109.126980671932,0.00024804163818936686,0,0.0,0.0
2025-01-02 01:00:00,95128.59,95516.0,95116.01,95337.0,555.50647,94864.73899999999,94674.979,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10131.27429888659,0.002190824020412707,0,0.0,0.0
2025-01-02 01:15:00,95337.0,95418.41,95020.0,95081.09,193.60836,94892.55,94706.22033333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10104.079249683993,-0.002684267388317174,0,0.0,0.0
2025-01-02 01:30:00,95081.08,95081.09,94699.69,94996.5,324.87776,94906.869,94739.45333333332,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10095.09003780463,-0.0008896616561716586,0,0.0,0.0
2025-01-02 01:45:00,94996.5,95001.36,94854.05,94862.72,69.37358,94929.372,94761.263,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10080.873501982178,-0.0014082624096677376,0,0.0,0.0
2025-01-02 02:00:00,94862.73,95124.1,94803.03,95020.53,91.23554,94958.224,94785.99033333334,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10097.643658344423,0.0016635618291358512,0,0.0,0.0
2025-01-02 02:15:00,95020.53,95136.37,94840.0,95026.52,146.22033,95001.697,94808.87233333333,0,91784.96740000001,98341.0365,1,10000,0.10626802079870974,0.0,10098.280203789007,6.303900851745148e-05,0,0.0,0.0
