timestamp,open,high,low,close,volume,RSI,signal,stop_loss,take_profit,position,capital,holdings,cash,total,returns,trade,trade_price,commission
2025-01-01 02:45:00,93921.86,94105.12,93912.0,94098.91,84.01063,56.701669496527686,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 03:00:00,94098.9,94098.91,93959.89,93976.01,65.06529,59.23281289251921,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 03:15:00,93976.01,93976.01,93766.23,93830.89,47.42318,54.742580705181894,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 03:30:00,93830.9,93891.15,93800.0,93857.04,67.83649,53.81396161353782,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 03:45:00,93857.03,93867.35,93728.22,93838.04,40.66806,51.494993127822504,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 04:00:00,93838.04,93838.04,93689.96,93711.19,87.46863,46.59208545078122,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 04:15:00,93711.18,93771.99,93679.07,93738.09,53.53604,33.91444000756876,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 04:30:00,93738.09,93738.1,93616.82,93645.13,45.89524,36.67492182089091,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 04:45:00,93645.12,93670.0,93500.0,93553.91,92.56918,41.857345605451684,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 05:00:00,93553.91,93680.0,93547.4,93638.5,44.42431,41.41212391836912,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 05:15:00,93638.5,93933.33,93614.5,93891.74,96.81147,58.902486426843055,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 05:30:00,93891.74,93937.19,93799.25,93857.65,44.4742,52.00606866217994,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 05:45:00,93857.66,93862.11,93792.01,93792.02,23.46942,51.71275535625314,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 06:00:00,93792.02,93792.02,93603.21,93603.22,48.12812,39.04640770024054,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 06:15:00,93603.21,93701.39,93603.21,93654.5,46.53256,33.2768884573988,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 06:30:00,93654.5,93720.01,93568.38,93720.0,134.37648,39.931410412717376,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 06:45:00,93720.01,93757.58,93672.34,93757.58,43.2413,46.85037678619,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 07:00:00,93757.57,93757.58,93664.08,93685.25,29.27357,42.90106366273562,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 07:15:00,93685.25,93786.04,93677.5,93786.03,43.36678,47.98683955873833,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 07:30:00,93786.03,93800.0,93727.27,93741.15,37.98335,51.23824166377325,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 07:45:00,93741.15,93767.76,93664.09,93684.1,87.31088,47.822860967958235,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 08:00:00,93684.11,93756.02,93677.44,93746.39,72.0457,54.18685807849408,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 08:15:00,93746.39,93746.4,93304.0,93416.41,245.3307,45.25213740141707,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 08:30:00,93416.41,93527.21,93400.0,93476.46,79.27209,44.30831483406883,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 08:45:00,93476.46,93547.83,93320.0,93428.46,85.06324,30.98568426582601,0,,,0,10000,0.0,10000.0,10000.0,0.0,0,0.0,0.0
2025-01-01 09:00:00,93428.47,93486.29,93217.93,93327.15,114.48117,29.365363371866735,1,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9990.0,-0.0010000000000000009,1,93327.15,10.0
2025-01-01 09:15:00,93327.15,93327.15,92888.0,93141.91,317.30535,26.865565416669483,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9970.171390640344,-0.001984845781747402,0,0.0,0.0
2025-01-01 09:30:00,93141.91,93302.52,93001.0,93106.31,230.12665,30.153290677146785,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9966.360666751316,-0.00038221247556535776,0,0.0,0.0
2025-01-01 09:45:00,93106.3,93446.48,93048.64,93413.06,136.58456,41.99118977801946,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9999.19604745243,0.0032946209553357253,0,0.0,0.0
2025-01-01 10:00:00,93413.07,93534.95,93357.67,93384.27,83.96199,38.585504171681585,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9996.114285071386,-0.0003082010160035953,0,0.0,0.0
2025-01-01 10:15:00,93384.26,93536.75,93384.26,93410.25,54.91381,38.09722898089808,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9998.895257167931,0.00027820531230804413,0,0.0,0.0
2025-01-01 10:30:00,93410.25,93509.74,93284.0,93397.96,65.35825,39.73223539839461,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9997.579701083769,-0.00013157014353348817,0,0.0,0.0
2025-01-01 10:45:00,93397.96,93416.64,93292.5,93326.23,61.31787,33.21824313473557,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9989.901520618598,-0.0007680039264241767,0,0.0,0.0
2025-01-01 11:00:00,93326.24,93376.63,93200.0,93331.58,76.38624,34.6073766733565,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,9990.47419963001,5.7325791473550325e-05,0,0.0,0.0
2025-01-01 11:15:00,93331.58,93485.88,93331.57,93485.88,83.55395,43.05787092164799,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10006.990904576,0.0016532453431090666,0,0.0,0.0
2025-01-01 11:30:00,93485.88,93605.82,93402.0,93593.24,72.79136,44.80047259171766,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10018.483020214375,0.0011484087222584094,0,0.0,0.0
2025-01-01 11:45:00,93593.24,93705.08,93443.99,93444.64,88.9907,51.09304216517581,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10002.576459261854,-0.0015877215063823114,0,0.0,0.0
2025-01-01 12:00:00,93444.65,93511.37,93407.07,93451.38,66.75439,48.98710865561689,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10003.29792777343,7.212826760327751e-05,0,0.0,0.0
2025-01-01 12:15:00,93451.37,93972.0,93451.37,93888.31,267.9628,64.13209831773133,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10050.068140942909,0.004675479377618474,0,0.0,0.0
2025-01-01 12:30:00,93888.3,93909.1,93768.0,93782.5,112.23963,63.95520604117775,0,88660.7925,97993.50749999999,1,10000,0.10704280587160328,0.0,10038.741941653634,-0.0011269773627835544,0,0.0,0.0
2025-01-01 12:45:00,93782.51,93843.99,93700.73,93820.76,52.39931,72.86475489898851,-1,88660.7925,97993.50749999999,0,10000,0.0,10032.794562006877,10032.794562006877,-0.0005924427265213694,-1,93820.76,10.042837399406283
2025-01-01 13:00:00,93820.75,93900.0,93647.84,93658.13,83.33649,67.12110305798285,0,,,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 13:15:00,93658.13,93792.69,93600.28,93729.3,79.06472,61.49178016483306,0,,,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 13:30:00,93729.3,93888.98,93724.0,93776.51,60.2517,64.06523422932365,0,,,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 13:45:00,93776.51,94058.79,93760.0,94031.76,117.71096,69.13952070360853,0,,,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 14:00:00,94031.77,94450.85,94028.54,94245.19,249.57315,73.21470651095738,-1,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 14:15:00,94245.18,94295.85,93883.66,93919.99,156.61247,64.28516436985171,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 14:30:00,93919.99,94140.0,93671.48,93976.51,202.9846,65.1433965276767,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 14:45:00,93976.52,94225.58,93914.46,94175.89,142.73675,65.86601915851539,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 15:00:00,94175.89,94265.75,93900.0,93982.33,100.33066,58.60555847993314,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 15:15:00,93982.33,94239.93,93914.83,94160.5,121.16757,65.62835660580046,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 15:30:00,94160.5,94247.78,94089.16,94247.18,79.38959,66.78761285967437,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 15:45:00,94247.19,94500.0,94242.98,94432.94,185.19613,62.85092707512428,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 16:00:00,94432.94,94492.0,94250.0,94274.63,199.02193,61.3314114932792,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 16:15:00,94274.62,94274.62,94096.01,94149.98,125.9484,57.29033801020417,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 16:30:00,94149.99,94188.77,94017.37,94017.38,109.63532,58.062561437054846,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 16:45:00,94017.37,94090.5,93922.0,94090.49,145.66819,58.09904790948199,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 17:00:00,94090.5,94131.66,93859.88,93863.12,90.49792,51.7968954228026,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 17:15:00,93863.12,93999.56,93760.93,93973.11,93.30655,48.70514365950921,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 17:30:00,93973.12,94088.84,93973.11,94027.41,50.90413,44.82855243161098,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 17:45:00,94027.4,94189.16,93897.75,94143.85,69.15935,55.90086670462451,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 18:00:00,94143.84,94155.78,93936.44,93999.51,48.85342,50.579444338073024,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 18:15:00,93999.52,94240.44,93999.51,94208.43,49.20466,50.815866011432995,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 18:30:00,94208.43,94305.73,94191.73,94278.71,84.91808,57.920702114467694,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 18:45:00,94278.72,94380.44,94234.24,94340.06,108.81215,55.11829428196779,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 19:00:00,94340.06,94398.74,94275.39,94353.01,68.4588,53.14900884924152,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 19:15:00,94353.02,94353.02,94168.01,94261.99,79.23436,44.60939815719951,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 19:30:00,94261.99,94450.81,94148.34,94447.76,95.96321,55.36640856988726,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 19:45:00,94447.77,94823.75,94394.31,94627.07,301.46735,64.30340278818788,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 20:00:00,94627.08,94793.77,94627.07,94696.79,102.32169,71.16713503274362,-1,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 20:15:00,94696.79,94836.0,94579.83,94711.84,119.07787,70.08488437493895,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 20:30:00,94711.84,94797.17,94644.15,94724.02,87.92661,82.32528799507375,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 20:45:00,94724.02,94852.7,94716.43,94786.23,115.09851,81.66749750747746,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 21:00:00,94786.23,94917.87,94687.87,94772.73,188.9961,79.9797271206074,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 21:15:00,94772.72,95151.15,94766.49,94955.98,202.23035,81.00087796312538,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 21:30:00,94955.99,95000.0,94734.57,94788.8,109.74195,79.61266310995146,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 21:45:00,94789.18,94984.85,94789.18,94978.48,135.84316,79.31402032814427,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 22:00:00,94978.48,94997.32,94685.81,94836.01,128.48004,70.1098409399269,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 22:15:00,94836.01,94859.42,94720.43,94735.5,87.78981,63.877035373386214,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 22:30:00,94735.49,94970.34,94735.49,94955.21,103.91307,68.45473044203166,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 22:45:00,94955.2,94955.21,94767.77,94802.98,89.5911,65.97943016475935,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 23:00:00,94802.99,94952.29,94666.3,94853.31,128.00262,63.02068283536573,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 23:15:00,94853.31,94853.31,94600.0,94637.69,115.51909,50.3331994678847,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 23:30:00,94637.69,94757.29,94542.0,94732.01,89.06956,51.08821929998027,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-01 23:45:00,94732.01,94756.61,94591.21,94591.79,104.31657,46.55703477667319,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 00:00:00,94591.78,94627.53,94462.88,94530.31,146.5212,44.59728567364468,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 00:15:00,94530.3,95200.0,94392.0,94928.71,353.05579,53.34632909014071,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 00:30:00,94928.71,95166.67,94724.0,95105.0,383.98427,57.24945346011035,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 00:45:00,95105.0,95381.7,94984.66,95128.59,298.20447,54.0480199621957,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 01:00:00,95128.59,95516.0,95116.01,95337.0,555.50647,62.61238876158395,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 01:15:00,95337.0,95418.41,95020.0,95081.09,193.60836,52.29092337987668,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 01:30:00,95081.08,95081.09,94699.69,94996.5,324.87776,53.67824679938223,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 01:45:00,94996.5,95001.36,94854.05,94862.72,69.37358,52.87193888607963,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 02:00:00,94862.73,95124.1,94803.03,95020.53,91.23554,51.51696718037308,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 02:15:00,95020.53,95136.37,94840.0,95026.52,146.22033,55.56973000986697,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 02:30:00,95026.51,95124.0,94829.0,95027.01,113.08153,54.43814195922119,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 02:45:00,95027.0,95234.37,95027.0,95234.36,105.1126,65.30998701651933,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 03:00:00,95234.37,95299.24,94960.36,95005.1,107.66381,56.55341553199586,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 03:15:00,95005.1,95151.0,95005.09,95075.77,71.16788,62.015272936713956,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 03:30:00,95075.77,95093.83,94922.26,94922.26,51.55674,59.305334631181516,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 03:45:00,94922.26,95017.46,94913.75,95010.33,59.89743,52.272626021874096,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 04:00:00,95010.34,95273.45,94984.84,95157.15,169.16337,51.47629157820224,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 04:15:00,95157.15,95206.78,95045.83,95173.88,65.08385,51.2870938222909,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 04:30:00,95173.87,95970.0,95173.87,95812.79,473.70299,60.86333103489202,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 04:45:00,95812.79,96000.0,95670.69,95708.07,217.66898,65.37695590327209,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 05:00:00,95708.07,95729.01,95446.9,95470.01,164.74489,60.800029194815984,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
2025-01-02 05:15:00,95470.01,95800.0,95395.21,95760.99,349.41456,69.11725271030107,0,98957.4495,89532.9305,0,10000,0.0,10032.794562006877,10032.794562006877,0.0,0,0.0,0.0
