,type,date,price,amount,commission,value,profit
0,buy,2024-04-04 23:00:00,68283.75,0.1463012795870174,10.0,9990.0,
1,sell,2024-04-05 01:15:00,68074.49,0.1463012795870174,9.959384994233622,9959.384994233622,-40.57439076061212
2,buy,2024-04-05 10:30:00,67187.88,0.1479355530138791,9.949425609239388,9939.476183630148,
3,sell,2024-04-05 12:45:00,66883.99,0.1479355530138791,9.89452004842476,9894.52004842476,-54.85065525381239
4,buy,2024-04-05 13:30:00,67314.01,0.14669666690259514,9.884625528376334,9874.740902847958,
5,sell,2024-04-06 22:45:00,69056.0,0.14669666690259514,10.13028502962561,10130.28502962561,245.41384174802687
6,buy,2024-04-08 05:00:00,69626.0,0.1452048744700455,10.120154744595984,10110.034589851388,
7,sell,2024-04-08 07:30:00,70650.78,0.1452048744700455,10.2588376411108,10258.8376411108,138.54421361830225
8,buy,2024-04-11 01:45:00,70553.28,0.1451148724009177,10.24857880346969,10238.330224666219,
9,sell,2024-04-11 04:00:00,70597.76,0.1451148724009177,10.244784934190612,10244.784934190611,-3.7900754097983844
10,buy,2024-04-11 06:00:00,70783.14,0.14444549378718102,10.234540149256421,10224.305609107165,
11,sell,2024-04-11 09:30:00,70751.95,0.14444549378718102,10.219800354155943,10219.800354155943,-14.725055305378454
12,buy,2024-04-14 22:00:00,64933.48,0.15707414685379537,10.209580553801787,10199.370973247986,
13,sell,2024-04-16 00:15:00,63268.0,0.15707414685379537,9.937767123145925,9937.767123145924,-271.5416172252055
14,buy,2024-04-16 01:15:00,63624.0,0.15588302412087823,9.92782935602278,9917.901526666757,
15,sell,2024-04-16 01:45:00,63147.5,0.15588302412087823,9.843623265673159,9843.623265673159,-84.12188425927164
16,buy,2024-04-16 02:45:00,63401.55,0.15494803932656342,9.833779642407485,9823.945862765078,
17,sell,2024-04-16 13:45:00,62692.41,0.15494803932656342,9.714066010157039,9714.06601015704,-119.59391861819614
18,buy,2024-04-16 16:45:00,62730.9,0.15454341627814577,9.704351944146882,9694.647592202735,
19,sell,2024-04-18 00:15:00,61168.01,0.15454341627814577,9.453113232335783,9453.113232335783,-250.98747309928694
20,buy,2024-04-18 01:45:00,61639.26,0.15305531667616296,9.443660119103448,9434.216458984345,
21,sell,2024-04-19 20:45:00,64044.11,0.15305531667616296,9.802291537293016,9802.291537293015,358.27278677137724
22,buy,2024-04-20 02:30:00,63996.0,0.15286419083239525,9.792489245755721,9782.696756509966,
23,sell,2024-04-21 14:00:00,65000.0,0.15286419083239525,9.936172404105692,9936.172404105691,143.53947519161915
24,buy,2024-04-21 17:45:00,64822.0,0.15297753842013334,9.926236231701585,9916.309995469883,
25,sell,2024-04-21 20:00:00,64566.0,0.15297753842013334,9.87714774563433,9877.14774563433,-49.03939758118847
26,buy,2024-04-21 21:00:00,64974.01,0.15171302074923199,9.867270597888695,9857.403327290807,
27,sell,2024-04-24 05:15:00,66767.46,0.15171302074923199,10.129493044353518,10129.493044353518,261.9602240183572
28,buy,2024-04-25 00:15:00,64484.39,0.15677040889675556,10.119363551309165,10109.244187757855,
29,sell,2024-04-25 05:15:00,64102.12,0.15677040889675556,10.049315563548893,10049.315563548893,-69.97793977251114
30,buy,2024-04-25 09:00:00,64144.0,0.1563548731251147,10.039266247985344,10029.226981737358,
31,sell,2024-04-26 07:30:00,64336.0,0.1563548731251147,10.05924711737738,10059.24711737738,19.960888522644645
32,buy,2024-04-26 12:00:00,64373.99,0.1559502321106668,10.049187870260003,10039.138682389743,
33,sell,2024-04-27 05:00:00,62938.0,0.1559502321106668,9.815195708581147,9815.195708581146,-233.75816951717724
34,buy,2024-04-27 12:00:00,63140.0,0.15514056275514243,9.805380512872565,9795.575132359692,
35,sell,2024-05-01 01:15:00,60298.11,0.15514056275514243,9.354682718471482,9354.682718471482,-450.24709660668316
36,buy,2024-05-01 03:00:00,60055.96,0.1554547243557052,9.345328035753012,9335.982707717258,
37,sell,2024-05-01 05:30:00,60048.69,0.1554547243557052,9.334852551871192,9334.852551871192,-10.465008397936671
38,buy,2024-05-01 07:00:00,58516.0,0.15920760444357104,9.325517699319322,9316.192181620003,
39,sell,2024-05-01 13:30:00,57527.99,0.15920760444357104,9.158893476353711,9158.89347635371,-166.45759874264667
40,buy,2024-05-01 17:45:00,57424.65,0.15917528183967128,9.149734582877358,9140.58484829448,
41,sell,2024-05-02 05:15:00,57308.95,0.15917528183967128,9.122168268185629,9122.16826818563,-27.538748377036292
42,buy,2024-05-02 06:15:00,57718.55,0.1577297602558887,9.113046099917444,9103.933053817525,
43,sell,2024-05-03 00:15:00,58875.02,0.1577297602558887,9.286342789660653,9286.342789660652,173.12339305346597
44,buy,2024-05-03 01:00:00,59346.68,0.15616340106007817,9.277056446870992,9267.77939042412,
45,sell,2024-05-04 17:00:00,63659.99,0.15616340106007817,9.941360549850566,9941.360549850566,663.6397988765949
46,buy,2024-05-04 19:45:00,63921.18,0.15521440264574926,9.931419189300716,9921.487770111415,
47,sell,2024-05-06 18:30:00,63334.8,0.15521440264574926,9.830473148688002,9830.473148688001,-100.84509457210204
48,buy,2024-05-06 21:00:00,63501.52,0.15449743616946138,9.820642675539313,9810.822032863774,
49,sell,2024-05-06 23:30:00,63156.53,0.15449743616946138,9.757521962359673,9757.521962359673,-63.05759246646184
50,buy,2024-05-07 00:30:00,63553.99,0.15322431645844606,9.747764440397313,9738.016675956917,
51,sell,2024-05-07 03:30:00,63241.99,0.15322431645844606,9.69021068922188,9690.21068922188,-57.49619742425705
52,buy,2024-05-07 05:30:00,63606.02,0.15204284056845763,9.680520478532658,9670.839958054126,
53,sell,2024-05-08 09:45:00,62302.01,0.15204284056845763,9.472574573524453,9472.574573524453,-207.73795910319808
54,buy,2024-05-08 13:45:00,62447.61,0.151385119413729,9.463101998950927,9453.638896951978,
55,sell,2024-05-08 19:30:00,62340.02,0.151385119413729,9.437351371954254,9437.351371954253,-25.72487636967793
56,buy,2024-05-08 20:45:00,61570.01,0.15297197623586087,9.4279140205823,9418.486106561717,
57,sell,2024-05-09 05:30:00,61564.76,0.15297197623586087,9.417683003686477,9417.683003686478,-10.220785878924747
58,buy,2024-05-09 10:15:00,61018.57,0.15403273225449415,9.40826532068279,9398.857055362108,
59,sell,2024-05-11 00:30:00,60716.01,0.15403273225449415,9.35225291189119,9352.25291189119,-55.95639638281058
60,buy,2024-05-11 01:00:00,61052.0,0.152878820649943,9.3429006589793,9333.55775832032,
61,sell,2024-05-11 04:00:00,60780.01,0.152878820649943,9.291976247891743,9291.976247891742,-50.873486676469426
62,buy,2024-05-11 06:15:00,60980.01,0.15207281185050978,9.28268427164385,9273.401587372206,
63,sell,2024-05-12 01:15:00,60920.0,0.15207281185050978,9.264275697933055,9264.275697933055,-18.390165137082455
64,buy,2024-05-12 04:15:00,61016.0,0.1515300316443701,9.255011422235123,9245.756410812886,
65,sell,2024-05-16 05:15:00,65774.72,0.1515300316443701,9.966845402999583,9966.845402999583,711.1221467836974
66,buy,2024-05-17 11:15:00,66284.34,0.15006442968337602,9.956878557596584,9946.921679038987,
67,sell,2024-05-17 13:30:00,65922.95,0.15006442968337602,9.892689894795712,9892.689894795712,-64.12447413807088
68,buy,2024-05-17 19:30:00,67006.01,0.14734371450704223,9.882797204900918,9872.914407696016,
69,sell,2024-05-18 00:15:00,66806.62,0.14734371450704223,9.843535544460458,9843.535544460457,-39.22239878001952
70,buy,2024-05-18 03:00:00,66910.01,0.14682195260331124,9.833692008915998,9823.85831690708,
71,sell,2024-05-18 06:15:00,66753.62,0.14682195260331124,9.800896831739449,9800.896831739448,-32.76238199937121
72,buy,2024-05-20 08:00:00,66910.0,0.14618599370755941,9.791095934907709,9781.304838972801,
73,sell,2024-05-20 11:45:00,66994.2,0.14618599370755941,9.793613699642975,9793.613699642976,2.515246970533102
74,buy,2024-05-20 13:45:00,67099.98,0.1456637731614434,9.783820085943333,9774.036265857389,
75,sell,2024-05-20 16:15:00,67832.0,0.1456637731614434,9.88066506108703,9880.66506108703,96.74813016855337
76,buy,2024-05-21 06:00:00,71240.0,0.1384182146494935,9.870784396025941,9860.913611629916,
77,sell,2024-05-21 07:00:00,71029.51,0.1384182146494935,9.831777961628344,9831.777961628344,-38.967427963200954
78,buy,2024-05-21 10:00:00,71268.41,0.13767845020652275,9.821946183666716,9812.124237483049,
79,sell,2024-05-21 13:00:00,71011.99,0.13767845020652275,9.776820729281093,9776.820729281093,-45.08032893123742
80,buy,2024-05-21 13:30:00,71142.57,0.13715103157846642,9.767043908551813,9757.27686464326,
81,sell,2024-05-21 13:45:00,70595.92,0.13715103157846642,9.682303253230888,9682.303253230888,-84.65591466560075
82,buy,2024-05-22 12:00:00,70009.98,0.13802244092953148,9.672620949977658,9662.94832902768,
83,sell,2024-05-22 12:30:00,69733.99,0.13802244092953148,9.624855515555538,9624.855515555539,-47.717668987695646
84,buy,2024-05-23 11:00:00,69720.91,0.1377723760257854,9.615230660039982,9605.615429379943,
85,sell,2024-05-23 12:45:00,69428.53,0.1377723760257854,9.565333542077521,9565.333542077522,-49.8472208444973
86,buy,2024-05-24 04:00:00,67875.99,0.14064196250142222,9.555768208535445,9546.21244032691,
87,sell,2024-05-24 05:00:00,67616.28,0.14064196250142222,9.509686316245665,9509.686316245665,-46.03581039749093
88,buy,2024-05-25 02:15:00,68757.17,0.13803180749439645,9.50017662992942,9490.676453299491,
89,sell,2024-05-25 06:30:00,68650.0,0.13803180749439645,9.475883584490317,9475.883584490317,-24.268752393664542
90,buy,2024-05-25 21:45:00,69139.01,0.1367815549167528,9.466407700905828,9456.941293204922,
91,sell,2024-05-26 00:15:00,69189.99,0.1367815549167528,9.463914416874578,9463.914416874579,-2.490790747217087
92,buy,2024-05-26 11:00:00,69221.62,0.13644575281473112,9.454450502457705,9444.996051955248,
93,sell,2024-05-26 12:15:00,69018.5,0.13644575281473112,9.41728119064352,9417.28119064352,-37.13214250237107
94,buy,2024-05-29 01:45:00,68570.0,0.13706367282402543,9.407863909452878,9398.456045543424,
95,sell,2024-05-29 02:30:00,68628.0,0.13706367282402543,9.406405738567218,9406.405738567217,-1.4567127147737429
96,buy,2024-05-30 01:15:00,67647.83,0.13877166988942322,9.39699933282865,9387.60233349582,
97,sell,2024-05-30 03:45:00,68118.2,0.13877166988942322,9.452876363861707,9452.876363861707,55.82115400202565
98,buy,2024-05-31 04:30:00,68542.3,0.13763734312986797,9.443423487497848,9433.98006401035,
99,sell,2024-05-31 06:00:00,68303.58,0.13763734312986797,9.401123277458389,9401.123277458388,-42.25790982942063
100,buy,2024-06-01 06:00:00,67665.98,0.13865653659382082,9.391722154180929,9382.330432026747,
101,sell,2024-06-01 10:45:00,67627.33,0.13865653659382082,9.376971356887397,9376.971356887398,-14.736046496237766
102,buy,2024-06-01 12:00:00,67694.01,0.13824305564325381,9.367594385530511,9358.22679114498,
103,sell,2024-06-01 15:45:00,67691.28,0.13824305564325381,9.357849387603073,9357.849387603073,-9.735252929508592
104,buy,2024-06-01 23:00:00,67782.07,0.13778190968020382,9.348491538215471,9339.143046677254,
105,sell,2024-06-02 01:45:00,67755.0,0.13778190968020382,9.33541329038221,9335.41329038221,-13.06516958542629
106,buy,2024-06-03 12:00:00,69243.85,0.13454988131386017,9.326077877091828,9316.751799214737,
107,sell,2024-06-03 13:30:00,69987.99,0.13454988131386017,9.416875747895634,9416.875747895634,90.70707293300019
108,buy,2024-06-04 21:45:00,70620.0,0.1330791760588444,9.407458872147737,9398.05141327559,
109,sell,2024-06-05 06:00:00,70874.21,0.1330791760588444,9.43188147062151,9431.88147062151,24.398175875298172
110,buy,2024-06-06 02:30:00,71152.53,0.13229363930645527,9.422449589150888,9413.027139561738,
111,sell,2024-06-06 04:00:00,70948.01,0.13229363930645527,9.38597044445078,9385.97044445078,-36.44266555540755
112,buy,2024-06-08 11:00:00,69488.36,0.13480254663561383,9.37658447400633,9367.207889532323,
113,sell,2024-06-08 11:30:00,69380.52,0.13480254663561383,9.35267078290314,9352.670782903138,-23.889777412087263
114,buy,2024-06-08 17:15:00,69416.13,0.13446406179670511,9.343318112120237,9333.974794008116,
115,sell,2024-06-08 20:30:00,69377.27,0.13446406179670511,9.328749520566697,9328.749520566696,-14.554022961986735
116,buy,2024-06-09 21:45:00,69749.96,0.1334782321061558,9.319420771046131,9310.101350275085,
