,type,date,price,amount,commission,value,profit
81,sell,2023-08-30 12:45:00,27353.64,0.32031329845211043,8.761734653071587,8761.734653071586,-43.02564818849421
82,buy,2023-08-30 14:45:00,27110.01,0.3225458030262658,8.752972918418514,8744.219945500095,
83,sell,2023-08-30 19:45:00,27178.28,0.3225458030262658,8.766240147472699,8766.2401474727,13.253961825130608
84,buy,2023-08-30 21:00:00,27298.54,0.32048294280272493,8.757473907325226,8748.7164334179,
85,sell,2023-09-01 11:00:00,25993.93,0.32048294280272493,8.330611181408036,8330.611181408036,-426.43586319127115
86,buy,2023-09-01 11:30:00,26038.79,0.31929126851349093,8.32228057022663,8313.958289656402,
87,sell,2023-09-05 06:45:00,25690.0,0.31929126851349093,8.202592688111583,8202.592688111583,-119.56819423293236
88,buy,2023-09-05 08:00:00,25743.98,0.31798485336486615,8.19439009542347,8186.195705328047,
89,sell,2023-09-05 08:15:00,25703.34,0.31798485336486615,8.173272800887299,8173.272800887299,-21.096177241635274
90,buy,2023-09-05 09:00:00,25722.7,0.31711035111237645,8.165099528086412,8156.934428558326,
91,sell,2023-09-07 10:45:00,25748.76,0.31711035111237645,8.165198324308314,8165.198324308314,0.09869742567947881
92,buy,2023-09-07 12:30:00,25671.26,0.31743187100508596,8.157033125984006,8148.876092858022,
93,sell,2023-09-08 13:30:00,25910.0,0.31743187100508596,8.224659777741778,8224.659777741777,67.55902510601295
94,buy,2023-09-08 19:30:00,25887.94,0.31706727854151673,8.216435117964036,8208.218682846073,
95,sell,2023-09-09 04:45:00,25873.37,0.31706727854151673,8.203599012597723,8203.599012597722,-12.82326926094753
96,buy,2023-09-09 06:00:00,25864.67,0.3165398985632347,8.195395413585125,8187.200018171539,
97,sell,2023-09-10 08:00:00,25832.36,0.3165398985632347,8.176972614048962,8176.972614048962,-18.40437673662634
98,buy,2023-09-10 08:15:00,25865.19,0.3155061627536267,8.168795641434913,8160.6268457934775,
99,sell,2023-09-11 04:00:00,25723.71,0.3155061627536267,8.115989033887095,8115.989033887095,-52.75380094027006
100,buy,2023-09-11 04:45:00,25778.07,0.3142114662505127,8.107873044853209,8099.765171808354,
101,sell,2023-09-11 19:15:00,25120.01,0.3142114662505127,7.892995174327542,7892.9951743275415,-214.66299265514036
102,buy,2023-09-11 21:00:00,25187.13,0.31274770396524176,7.885102179153214,7877.217076974061,
103,sell,2023-09-12 22:00:00,25980.52,0.31274770396524176,8.125347977823044,8125.347977823043,240.00555287115992
104,buy,2023-09-13 00:30:00,25949.83,0.31249165821954805,8.11722262984522,8109.105407215375,
105,sell,2023-09-13 02:45:00,25910.5,0.31249165821954805,8.0968151102976,8096.8151102976,-20.38711202807297
106,buy,2023-09-13 04:15:00,25928.23,0.31165372942511366,8.088718295187302,8080.6295768921145,
107,sell,2023-09-16 09:45:00,26501.44,0.31165372942511366,8.259272611135884,8259.272611135884,170.38376163263325
108,buy,2023-09-16 12:30:00,26554.19,0.3104128698780202,8.251013338524748,8242.762325186224,
109,sell,2023-09-16 14:45:00,26500.61,0.3104128698780202,8.22613040361816,8226.130403618161,-24.858051971681896
110,buy,2023-09-16 17:30:00,26604.54,0.3085821581181756,8.217904273214543,8209.686368941328,
111,sell,2023-09-17 15:15:00,26567.21,0.3085821581181756,8.198166996978774,8198.166996978774,-19.717538959530806
112,buy,2023-09-17 17:45:00,26480.0,0.30897956424289325,8.189968829981796,8181.7788611518135,
113,sell,2023-09-17 20:00:00,26503.99,0.30897956424289325,8.189191280898001,8189.1912808980005,-0.7767715347104973
114,buy,2023-09-17 21:30:00,26495.59,0.3084596752715258,8.181002089617103,8172.821087527486,
115,sell,2023-09-18 23:45:00,26762.51,0.3084596752715258,8.255155144050962,8255.155144050961,74.07890137942417
116,buy,2023-09-19 02:30:00,26774.43,0.3077060123751656,8.246899988906911,8238.653088918005,
117,sell,2023-09-20 09:30:00,27080.8,0.3077060123751656,8.332924979929384,8332.924979929385,85.93896603144978
118,buy,2023-09-20 10:45:00,27081.31,0.30708512486635636,8.324592054949456,8316.267462894506,
119,sell,2023-09-21 19:15:00,26589.09,0.30708512486635636,8.165114022732787,8165.114022732787,-159.31855418445107
120,buy,2023-09-21 21:00:00,26619.21,0.30612448527966624,8.156948908710055,8148.791959801344,
121,sell,2023-09-24 04:15:00,26567.81,0.30612448527966624,8.13305716125797,8133.05716125797,-23.867855704632145
122,buy,2023-09-24 04:45:00,26569.77,0.30549000537048737,8.124924104096712,8116.799179992614,
123,sell,2023-09-25 03:45:00,26157.45,0.30549000537048737,7.990839540978255,7990.839540978255,-133.95047855533753
124,buy,2023-09-25 06:15:00,26131.97,0.3051766037055698,7.982848701437277,7974.865852735839,
125,sell,2023-09-25 09:00:00,26129.29,0.3051766037055698,7.974047979437909,7974.047979437909,-8.791921277368925
126,buy,2023-09-25 13:00:00,26129.55,0.30456352510957946,7.966073931458471,7958.107857527012,
127,sell,2023-09-26 12:30:00,26230.83,0.30456352510957946,7.9889540513501105,7988.954051350111,22.85723977174885
128,buy,2023-09-26 16:15:00,26232.12,0.3039397552390528,7.9809650972987605,7972.984132201462,
129,sell,2023-09-29 06:15:00,26956.54,0.3039397552390528,8.193164169691737,8193.164169691738,211.9868733205835
130,buy,2023-09-29 06:30:00,27009.99,0.30273191639524943,8.184971005522046,8176.786034516524,
131,sell,2023-10-02 14:00:00,28259.27,0.30273191639524943,8.554982963030781,8554.982963030781,369.64194555122606
132,buy,2023-10-03 10:45:00,27625.58,0.30905709679534993,8.546427980067751,8537.881552087683,
133,sell,2023-10-03 19:00:00,27381.81,0.30905709679534993,8.462542703601882,8462.542703601881,-83.80139118940447
134,buy,2023-10-03 20:15:00,27371.41,0.3085564857907349,8.454080160898279,8445.62608073738,
135,sell,2023-10-05 20:30:00,27440.31,0.3085564857907349,8.46688562260836,8466.88562260836,12.792656248373723
136,buy,2023-10-06 01:00:00,27489.27,0.30739122276614717,8.458418736985752,8449.960318248766,
137,sell,2023-10-07 06:15:00,27895.69,0.30739122276614717,8.574890259005384,8574.890259005384,116.35505049761161
138,buy,2023-10-07 08:30:00,28005.0,0.30557932702651786,8.566315368746379,8557.749053377633,
139,sell,2023-10-08 08:15:00,27937.5,0.30557932702651786,8.537122448803343,8537.122448803342,-29.1637270230933
140,buy,2023-10-08 10:45:00,27818.77,0.3062700738037011,8.52858532635454,8520.056741028186,
141,sell,2023-10-08 22:15:00,27886.15,0.3062700738037011,8.54069321860108,8540.69321860108,12.09578435429261
142,buy,2023-10-09 01:45:00,27961.86,0.3048302356444491,8.532152525382479,8523.620372857096,
143,sell,2023-10-10 05:30:00,27599.09,0.3048302356444491,8.41303710827236,8413.03710827236,-118.9963016930093
144,buy,2023-10-10 06:15:00,27642.21,0.3037463157646557,8.404624071164088,8396.219447092924,
145,sell,2023-10-10 23:45:00,27390.12,0.3037463157646557,8.319648038351811,8319.648038351812,-84.89105677946392
146,buy,2023-10-11 00:45:00,27462.46,0.30234061558662795,8.31132839031346,8303.017061923147,
147,sell,2023-10-12 01:45:00,26779.79,0.30234061558662795,8.096618193880625,8096.618193880624,-214.4954862364034
148,buy,2023-10-12 02:30:00,26871.58,0.3007055429606691,8.088521575686745,8080.433054111057,
149,sell,2023-10-14 11:00:00,26868.77,0.3007055429606691,8.079588071535337,8079.588071535337,-8.92457064725521
150,buy,2023-10-14 12:45:00,26893.08,0.2998331531747326,8.071508483463802,8063.436974980338,
151,sell,2023-10-16 19:30:00,28459.31,0.2998331531747326,8.533044654477198,8533.044654477198,461.0746348423841
152,buy,2023-10-16 22:45:00,28509.57,0.2987062624309275,8.52451160982272,8515.987098212898,
153,sell,2023-10-17 00:15:00,28344.02,0.2987062624309275,8.466536276467458,8466.536276467457,-57.91735802190729
154,buy,2023-10-17 20:00:00,28519.1,0.2962790435340105,8.45806974019099,8449.611670450799,
155,sell,2023-10-17 22:15:00,28450.71,0.2962790435340105,8.429349146663508,8429.349146663508,-28.691872933954315
156,buy,2023-10-19 13:30:00,28474.95,0.2954350710965016,8.420919797516845,8412.498877719328,
157,sell,2023-10-19 16:00:00,28783.64,0.2954350710965016,8.503696729816108,8503.696729816107,82.69415536696258
158,buy,2023-10-19 23:45:00,28713.71,0.2955625671518311,8.495193033086291,8486.697840053204,
159,sell,2023-10-20 01:00:00,28594.84,0.2955625671518311,8.451564317695865,8451.564317695866,-43.58508667503372
160,buy,2023-10-20 07:45:00,29240.51,0.2884583627517027,8.44311275337817,8434.66964062479,
161,sell,2023-10-20 08:15:00,29599.01,0.2884583627517027,8.538081963671276,8538.081963671277,94.87424108281415
162,buy,2023-10-23 08:45:00,30686.78,0.27767704326833564,8.529543881707605,8521.014337825896,
163,sell,2023-10-23 09:15:00,30491.01,0.27767704326833564,8.466653503065254,8466.653503065254,-62.827488263707444
164,buy,2023-10-23 12:15:00,30685.09,0.27536919926624387,8.458186849562189,8449.728662712627,
165,sell,2023-10-23 13:30:00,30518.86,0.27536919926624387,8.403954040718599,8403.9540407186,-54.1785760347462
166,buy,2023-10-25 04:45:00,34193.55,0.2452846965755589,8.395550086677881,8387.154536591202,
167,sell,2023-10-25 05:15:00,34009.37,0.2452846965755589,8.341978001175915,8341.978001175916,-53.518513416462426
168,buy,2023-10-26 07:15:00,34775.18,0.23940357424897774,8.33363602317474,8325.302387151565,
169,sell,2023-10-26 08:00:00,34553.87,0.23940357424897774,8.272319982134524,8272.319982134524,-61.25472499917523
170,buy,2023-10-28 08:45:00,34090.0,0.24217611072133288,8.264047662152391,8255.783614490238,
